MATERIAL_CODE,MATERIAL_DESC,TYPE,CATEGORY_CODE
618239,스티커/1KG/E)영문/재된(후),ROH2,PLLB0030
618240,스티커/1KG/E)영문/재된(상),ROH2,PLLB0030
618241,스티커/500G/E)영문/재된(상),ROH2,PLLB0030
618242,스티커/500G/E)영문/재된(전),ROH2,PLLB0030
618243,스티커/500G/E)영문/재된(후),ROH2,PLLB0030
618245,스티커/1KG/E)영문/쌈장(후),ROH2,PLLB0030
618246,스티커/1KG/E)영문/쌈장(상),ROH2,PLLB0030
618247,스티커/500G/E)영문/쌈장(전),ROH2,PLLB0030
618248,스티커/500G/E)영문/쌈장(후),ROH2,PLLB0030
618249,스티커/500G/E)영문/쌈장(상),ROH2,PLLB0030
622810,박스(A-1형)/6.5KG/사계절쌈장,ROH2,PABX0010
504945,다시마엑기스/액상/실온/KR,ROH1,SPSW0010
617266,파우치(수동)/500G/튀김가루,ROH2,PLMF0040
617429,박스(A-1형)/3KG/E)영문/재된,ROH2,PABX0010
617430,박스(A-1형)/1KG/E)영문/재된,ROH2,PABX0010
617431,박스(A-1형)/500G/E)영문/재된,ROH2,PABX0010
618283,박스(A-1형)/500G/E)영문/쌈장,ROH2,PABX0010
618288,박스(A-1형)/500G/E)일/재팬/쌈장,ROH2,PABX0010
601794,스티커/1.8L/대두유,ROH2,PLLB0030
621426,스티커/10KG/냉동너비아니용양념장,ROH2,PLLB0030
617921,필름/수동/무지CAN-LDPE,ROH2,PLEF0020
617919,필름/14kg/사쌈CAN,ROH2,PLEF0020
617591,박스(A-1형)/170G/새콤달콤초고추장,ROH2,PABX0010
617592,박스(A-1형)/2.3kg/새콤달콤초고추장,ROH2,PABX0010
617601,박스(A-1형)/1KG/태양초골드,ROH2,PABX0010
617610,박스(A-1형)/2KG/태양초골드,ROH2,PABX0010
617616,박스(A-1형)/3KG/태양초골드,ROH2,PABX0010
617629,박스(A-1형)/500G/태양초골드,ROH2,PABX0010
617655,스티커(전)/170G/새콤달콤초고추장,ROH2,PLLB0030
612097,박스(A-1형)/840G/E)소불고기(미국),ROH2,PABX0010
612100,박스(A-1형)/840G/E)돼지불(미국),ROH2,PABX0010
617372,라벨/500G/미)배쇠불고기,ROH2,PLLB0040
617381,라벨/840g/미)쇠불고기,ROH2,PLLB0040
617517,라벨/840g/미)배)쇠갈비,ROH2,PLLB0040
617374,라벨/500G/미)배돼지불고기,ROH2,PLLB0040
617656,스티커(후)/170G/새콤달콤초고추장,ROH2,PLLB0030
617673,스티커(상)/1KG/태양초골드,ROH2,PLLB0030
617681,스티커(상)/2KG/태양초골드,ROH2,PLLB0030
617682,스티커(전)/2KG/태양초골드,ROH2,PLLB0030
617683,스티커(후)/2KG/태양초골드,ROH2,PLLB0030
617692,스티커(상)/3KG/태양초골드,ROH2,PLLB0030
617693,스티커(전)/3KG/태양초골드,ROH2,PLLB0030
617694,스티커(후)/3KG/태양초골드,ROH2,PLLB0030
617698,스티커(상)/500G/태양초골드,ROH2,PLLB0030
617708,리드/1KG(4열)/공통,ROH2,PLMF0050
617709,리드/3KG(3열)/공통,ROH2,PLMF0050
617710,리드/500G(5열)/공통,ROH2,PLMF0050
617713,리드/공통/200gP증착F(4열),ROH2,PLMF0050
617718,리드/170G(4열)/새콤달콤초고,ROH2,PLMF0050
617720,사출용기(PP)/공통/170g/200g/사각,ROH2,PLCO0050
617724,사출용기(PP)/공통/1Kg/사각,ROH2,PLCO0050
617725,사출용기(PP)/공통/2.5kg/사각,ROH2,PLCO0050
617727,사출용기(PP)/공통/2kg/사각,ROH2,PLCO0050
617728,사출용기(PP)/공통/3Kg/사각,ROH2,PLCO0050
617736,블로우용기(PET)/2.3KG/새콤달콤초고추장,ROH2,PLCO0040
617756,필름/수동/알찬CAN,ROH2,PLEF0020
617757,필름/자동/알찬CAN,ROH2,PLEF0020
617760,필름/자동/태고CAN,ROH2,PLEF0020
633989,박스(A-1형)/0/조리육가공 타공 냉동 A형,ROH2,PABX0010
606630,박스(A-1형)/1800ml/튀김전용유 1800ml,ROH2,PABX0010
618472,이지오픈지대/20kg/화인빵용가루,ROH2,PASA0030
506085,A)무항생제(후지)/고상/냉장.냉동/KR,ROH1,LLPK0160
618612,박스(A-1형)/1kg/골드업소용,ROH2,PABX0010
620523,파우치(수동)/250g/쇠고기산들애,ROH2,PLMF0040
627069,필름/1kg/E)분찰,ROH2,PLMF0030
627071,필름/2.5kg/E)분찰,ROH2,PLMF0030
618643,파우치(수동)/1kg/골드업소용,ROH2,PLMF0040
619400,A)박스(오픈형)/200*12/스팸 번들(캡적용),ROH2,PAFD0010
630264,시트/3kg/PE시트(0.03*130*1000),ROH2,PLEF0040
631944,패드/타이콘백900KG1100*1100),ROH2,PABI0020
623024,필름/8G/다시다산들애(해물)8g,ROH2,PLMF0030
620246,파우치(수동)/150G/산들애쇠고기 삼방,ROH2,PLMF0040
619415,박스(WRC)/340G/스팸클래식(유캡),ROH2,PABX0020
619416,박스(WRC)/200G/스팸라이트(유캡),ROH2,PABX0020
619413,열성형캡/스팸/옐로우캡,ROH2,PLCL0010
619409,박스(WRC)/200G/런천미트L)캡적용자동,ROH2,PABX0020
619410,박스(WRC)/340G/스팸라이트(유캡),ROH2,PABX0020
619414,박스(WRC)/200G/스팸클래식(유캡),ROH2,PABX0020
623845,박스(A-1형)/0/조리육가공 표준 A-A형,ROH2,PABX0010
626002,사출캡/2.45KG/공통캡,ROH2,PLCL0010
619380,기타/FTS 테이프(용),ROH2,PAOT9990
505500,A)타임분말/분/실온/KR,ROH1,AAHB9990
506216,A)깊은바다간수/액상/실온/KR,ROH1,CDSA9990
504439,그릴린GB/분/실온/US,ROH1,FAFO0010
504603,우육(정육전각)/고상/냉동/AU,ROH1,LLBF0140
619412,박스(WRC)/340G/런천미트L)캡적용자동,ROH2,PABX0020
619399,지함/0/스팸200*12번들(캡적용),ROH2,PAFD0010
623588,박스(A-1형)/110L/진한참기름,ROH2,PABX0010
624754,이지오픈지대/20kg/백설우리밀 고급밀가루,ROH2,PASA0030
620272,스티커(상)/공용/알찬고추장,ROH2,PLLB0030
620273,스티커(전)/6.5KG/알찬고추장,ROH2,PLLB0030
500875,비타민B2/분/실온/KR,ROH1,FANE0010
506157,L-주석산수소칼륨/분/실온/ES,ROH1,FASB0020
620306,리드/3KG/공용,ROH2,PLMF0050
506483,멸치향/액상/냉장/KR,ROH1,FAFO0010
505590,비타민 B1 염산염/분말/실온/KR,ROH1,FANE0010
506224,사과향/액상/실온/KR,ROH1,FAFO0010
506208,Savory stew(세이버리스튜)/액상/실온/KR,ROH1,FAFO0020
506660,A)자당지방산에스테르S-1170/분/실온/IMP,ROH1,FAIM0030
619823,잡관 (원형 외)/14kg/무지 CAN,ROH2,MECA0010
620266,스티커(전)/6.5KG/태양초고추장,ROH2,PLLB0030
501287,산성백토/분/실온/CN,ROH1,BCFT0030
501221,황산/액상/실온/CN,ROH1,BCAC0040
501286,N-헥산/액상/실온/KR,ROH1,PASO0010
503530,곤약가라기난/분/실온/KR,ROH1,FAIM0040
505043,제이인산칼륨/분/실온/IMP,ROH1,FASB0030
502864,scallop flavouring/분말/실온/CH,ROH1,FAFO0010
619526,필름/1KG/크레잇야채고기말이,ROH2,PLMF0030
505516,콜라겐/분/실온/BR,ROH1,FANE0020
500854,글루코노델타락톤/분/실온/IT,ROH1,FASB0030
619980,필름/자동/찰골드CAN,ROH2,PLEF0020
619981,잡관 (원형 외)/14KG/찰골드 CAN,ROH2,MECA0010
617210,네크밴드/공용/대두유,ROH2,PLSF0030
601694,박스(A-1형)/0.9L/대두,ROH2,PABX0010
505543,잔탄검(켈트롤에프)/분/실온/US,ROH1,PABB0010
506159,황산칼슘/분/실온/CN,ROH1,FANE9990
506882,CMC(FM20)/분/실온/CN,ROH1,FAIM0040
504947,규조토/고상/실온/CN,ROH1,BCFT0020
623814,TOP/60G/햄스빌구이한판,ROH2,PLMF0020
623816,BOTTOM/60G/햄스빌구이한판,ROH2,PLMF0010
601776,블로우용기(PE)/3.6L/대두,ROH2,PLCO0030
601726,사출캡/L/대두유 / 스파우트캡,ROH2,PLCL0010
601878,케이싱/0/호그케이싱돈장26#/28,ROH2,CANC0010
620012,이지오픈지대/10KG/탕수육가루2,ROH2,PASA0030
601767,라벨/0.9L/대두유,ROH2,PLLB0040
601779,사출블로우용기(PET)/1.5L/대두유,ROH2,PLCO0040
601768,라벨/1.5L/대두유,ROH2,PLLB0040
601782,블로우용기(PE)/1.8L/대두유1.8L,ROH2,PLCO0030
601697,박스(A-1형)/1.8L/대두유,ROH2,PABX0010
601770,라벨/1.8L/대두유,ROH2,PLLB0040
601723,사출캡/1.8L/대두유,ROH2,PLCL0010
627070,필름/2.5kg/E)분중력,ROH2,PLMF0030
625452,햇반원형200G일반용 필름,ROH2,PLMF0060
601778,사출블로우용기(PET)/0.9L/대두유,ROH2,PLCO0040
601695,박스(A-1형)/1.5L/대두유,ROH2,PABX0010
502950,초산소맥전분/분/실온/FR,ROH1,APST0030
601788,스티커/180KG/대두  드럼,ROH2,PLLB0030
601714,3PC캔 (원형)/18L/대두유,ROH2,MECA0010
507076,폴리인산나트륨/분말/실온/KR,ROH1,FASB0030
502499,호박산(succinic acid)/분말/실온/CN,ROH1,FASB0030
502500,호박산나트륨/분/실온/CN,ROH1,FASB0030
506253,프로테아제엔피/분말/실온/IT,ROH1,FAFO0070
504067,Fried Ornion Flavor/액상/실온/KR,ROH1,FAFO0010
505791,DL-메티오닌/분/실온/KR,ROH1,FANE9990
620274,박스(A-1형)/6.5KG/알찬고추장,ROH2,PABX0010
605816,3PC캔(원형)/18L/대두유_FW,ROH2,MECA0010
620308,리드/1KG/공용/4열,ROH2,PLMF0050
504444,아로맥스P/분/실온/KR,ROH1,CDCS0010
504842,치자적색소/분/실온/KR,ROH1,FACO0010
500422,글리신/분/실온/CN,ROH1,FAFO0020
506744,글리신/분/실온/CN,ROH1,FAFO0020
665207,파우치(수동)/6kg/종국(밀기울)/내피,ROH2,PLEF0030
622547,스티커/200G/고기전용 쌈장상면,ROH2,PLLB0030
506261,글로브말토덱스트린/분/실온/TH,ROH1,APSG0090
506639,마늘풍미페이스트/액상/실온/CN,ROH1,CDCS0010
665208,파우치(수동)/8kg/종국(쌀)/내피,ROH2,PLEF0030
665209,박스(A-1형)/8KG/종국(쌀),ROH2,PABX0010
506930,CJ멸치조미액젓/액상/실온/KR,ROH1,SPSC0020
604390,기타/면사/백색*8합,ROH2,OTOT9990
623768,스티커/120G/켄터키후랑크,ROH2,PLLB0030
601795,스티커/0/세트지함스티커,ROH2,PLLB0030
620395,박스(A-1형)/17KG/알찬고추장그린,ROH2,PABX0010
620265,스티커(상)/6.5KG/태양초고추장,ROH2,PLLB0030
620268,박스(A-1형)/6.5KG/태양초고추장,ROH2,PABX0010
620271,사출용기(PP)/공통/6.5kg/사각,ROH2,PLCO0050
620267,리드/6.5KG(1열)/공통,ROH2,PLMF0050
619652,튜브롤(자동)/1kg/흑설탕,ROH2,PLEF0020
620998,이지오픈지대/16KG/또띠아 전용분,ROH2,PASA0030
505657,"돼지고기(뒷다리,지방제거)/고상/냉장/KR",ROH1,LLPK9990
617944,A)리드/900G/된장공통리더,ROH2,PLMF0050
618195,"기타/유산지(800g,900g)",ROH2,PLLB0030
620459,중지함/60G*3/쇠고기볶음,ROH2,PAFD0020
620460,라미네이팅튜브/60G/쇠고기볶음,ROH2,PLOT0050
620382,블로우용기(PE)/10KG/백설양념장공용,ROH2,PLCO0030
622545,스티커/200G/고기전용 쌈장후면,ROH2,PLLB0030
622549,박스(A-1형)/200G/고기전용 쌈장,ROH2,PABX0010
504452,복합스파이스M3/분/실온/KR,ROH1,CDCS0010
504923,구연산99.5%/분/실온/CN,ROH1,FASB0030
502101,A)올레오레진파프리카/액상/실온/IMP,ROH1,FACO0010
504927,종국/분/실온/KR,ROH1,FAFO0070
501698,캡시컴/액상/실온/IMP,ROH1,FACO0010
506025,재제소금/고상/실온/IMP,ROH1,CDSA0030
500646,정제소금/고상/실온/KR,ROH1,CDSA0040
620457,박스(A-1형)/60G*3/쇠고기볶음,ROH2,PABX0010
604216,기타/OPP테이프/45*500,ROH2,OTOT0010
615217,기타/분소물 날인먹지(40MM*600M),ROH2,OTOT0100
612098,박스(A-1형)/840G/E)소갈비(미국),ROH2,PABX0010
617376,라벨/480G/미)배쇠갈비,ROH2,PLLB0040
621105,기타/20kg/TK-965(핫멜트),ROH2,OTAD0010
620717,이지오픈지대/20kg/설군만두피 전용분,ROH2,PASA0030
620718,이지오픈지대/20kg/고급쫄면 전용분,ROH2,PASA0030
621040,기타/20kg/Linx 1240(잉크),ROH2,OTOT0090
621041,기타/20kg/Linx 1512(쏠벤트),ROH2,OTOT0090
621104,기타/20kg/Allen 53IM(써린)먹테이프,ROH2,OTOT0100
621106,기타/20kg/TK311(핫멜트),ROH2,OTAD0010
520184,고춧가루 30메쉬/분/실온/CN,ROH1,AACV0080
620971,라미네이팅튜브/20G/볶음고추장(하반기),ROH2,PLOT0050
620973,박스(A-1형)/20G/볶음고추장(하반기),ROH2,PABX0010
620916,이지오픈지대/25kg/MJ-2W25KG,ROH2,PASA0030
620136,박스(A-1형)/1kg/쇠다 농협용,ROH2,PABX0010
505567,A)새우/고상/냉동/VN,ROH1,SSCR0010
628114,수) 6번들(영문)210*6 지함,ROH2,PAFD0010
620719,이지오픈지대/20KG/냉면전용분에스,ROH2,PASA0030
520216,브라운칼라 씨-1486/분/실온/KR,ROH1,FACO0010
520706,버터향NF-2157/액상/실온/KR,ROH1,FAFO0010
501666,A)계정육(노계가슴살)생육/고상/냉동/KR,ROH1,LLCK9990
665961,스티커/10KG/갈비양념,ROH2,PLLB0030
620458,지함/60G*3/쇠고기볶음,ROH2,PAFD0010
621218,라벨/480G/미)돼지갈비,ROH2,PLLB0040
621407,A)박스(A-1형)/450G/고기전용쌈장_HP,ROH2,PABX0010
621331,기타/210G*24/쌀눈가득햇반,ROH2,PLMF0060
618590,박스(A-1형)/4.09KG/해찬들장류선물세트,ROH2,PABX0010
618588,중지함/4.09KG/해찬들장류선물세트,ROH2,PAFD0020
621219,박스(A-1형)/840G/E)돼지갈비 (미주),ROH2,PABX0010
621220,라벨/840G/미)돼지 갈비,ROH2,PLLB0040
606627,라벨/1800ml/튀김전용유 1800ml,ROH2,PLLB0040
621305,박스(A-1형)/500G/재래식된장_HP_전용,ROH2,PABX0010
621304,중지함/500G/재래식된장_HP_전용,ROH2,PAFD0020
506084,A)무항생제/고상/냉장/KR,ROH1,LLPK9990
600318,박스(A-1형)/5g/티슈가하얀설탕,ROH2,PABX0010
600319,박스(A-1형)/5g/티슈가 갈색설탕,ROH2,PABX0010
605504,필름/5g/통합업소용얀설탕 B타입,ROH2,PLMF0030
605508,필름/5g/통합업소용 갈색설탕 B타입,ROH2,PLMF0030
622444,사출캡/450G/고기전용쌈장,ROH2,PLCO0050
629925,리드/210G*12/이천쌀밥_CO,ROH2,PLMF0060
606626,스티커/1800ml/튀김전용유 1800ml,ROH2,PLLB0030
606625,사출캡/1800ml/튀김전용유 1800ml,ROH2,PLCL0010
621417,파우치(수동)/10kg/쇠다,ROH2,PLMF0040
506365,현미당농축액/액상/실온/KR,ROH1,CDDS0060
605049,파레트패드/햇반,ROH2,PAOT0020
507089,야채육수분말/분/실온/KR,ROH1,APOT0030
628641,박스(A-1형)/1.8KG/스팸클래식,ROH2,PABX0010
506348,A)CJ적두/원물/냉장/KR,ROH1,AABN0110
632491,선물상상자/세트/스팸복합1호,ROH2,PAFD0070
632492,선물하상자/세트/스팸고급유4호,ROH2,PAFD0070
632515,선물박스/세트/스팸복합1호,ROH2,PABX0010
632516,선물상상자/세트/스팸복합2호,ROH2,PAFD0070
632517,선물하상자/세트/스팸복합2호,ROH2,PAFD0070
632518,선물트레이/세트/스팸복합2호,ROH2,PLCO0010
632519,선물쇼핑백/세트/스팸복합2호,ROH2,PAPB0010
621373,기타/0/양념장 라벨접착제,ROH2,OTAD0010
631742,"컨테이너백/PP백1,000kg(사각/수출용)",ROH2,PLPB0010
623765,BOTTOM/180G/켄터키후랑크SEBFGV405C(90U),ROH2,PLMF0010
623761,TOP/70G/햄스빌아침에베이컨,ROH2,PLMF0020
500654,양파탈피/고상/냉장/KR,ROH1,AASV0050
606346,박스(A-1형)/320ML/진한참기름(간지포함),ROH2,PABX0010
601724,사출캡/3.6L/대두유/ 펀치캡,ROH2,PLCL0010
623203,박스(A-1형)/500ML/올리브유/20년(운반),ROH2,PABX0010
623256,박스(A-1형)/900ML/포도씨유/20년(운반),ROH2,PABX0010
622803,사출용기/6.5KG/사계절쌈장,ROH2,PLCO0050
507371,콩메주/고상/실온/KR,ROH1,CDFM0050
632976,BOTTOM/400G/스테이크공용405CM(175U),ROH2,PLMF0010
621851,박스(A-1형)/2kg/쇠다_FW,ROH2,PABX0010
620516,3PC캔 (원형)/백설 뉴트리션 스쿨 18ℓ,ROH2,MECA0010
506115,우리밀/고상/실온/KR,ROH1,AAGR0010
622216,박스(A-1형)/400g/유기농설탕,ROH2,PABX0010
622217,파우치(수동)/400g/유기농설탕,ROH2,PLMF0040
621934,이지오픈지대/20kg/고급면용분,ROH2,PASA0030
623022,박스(A-1형)/96G/다시다산들애(해물),ROH2,PABX0010
622513,박스(A-1형)/6.5KG/재래식된장,ROH2,PABX0010
623013,사출용기/6.5KG/재래식된장,ROH2,PLCO0050
623060,박스(A-1형)/250G/다시다산들애(해물),ROH2,PABX0010
500575,ALMAX-1000/고상/실온/KR,ROH1,FAIM0030
622515,스티커(전)/6.5KG/재래식된장,ROH2,PLLB0030
622516,스티커/6.5KG/재래식된장상면,ROH2,PLLB0030
507376,천연버터향NF-0001/액상/실온/KR,ROH1,FAFO0010
623109,열성형용기/180G/행복한콩,ROH2,PLCO0010
623113,박스(A-1형)/900ML/카놀라유/20년(운반),ROH2,PABX0010
623114,박스(A-1형)/500ML/카놀라유/20년(운반),ROH2,PABX0010
624826,사출용기(PET)/530G/청국장찌개(다담),ROH2,PLCO0040
622811,리드/6.5KG/사계절쌈장,ROH2,PLMF0050
506156,버터향20756/액상/실온/KR,ROH1,FAFO0010
506166,"닭고기(몸,다리)/고상/냉장.냉동/KR",ROH1,LLCK9990
622932,스티커/6.5kg/사계절쌈장/상면,ROH2,PLLB0030
622937,A)사출용기/200G/고기전용 쌈장,ROH2,PLCO0050
617780,기타/스트레치(수동),ROH2,PLOT0040
623587,중지함/110L/진한참기름,ROH2,PAFD0020
625002,박스(A-1형)/1kg/해물다시다,ROH2,PABX0010
623884,패킹/와이어선/2.7파이,ROH2,OTOT9990
623968,박스(A-1형)/900ML/(레몬식초 394*234*280),ROH2,PABX0010
624229,사출용기/18L/(식초),ROH2,PLCO0030
624233,라벨/1.8L/(양조식초 369*75),ROH2,PLLB0040
624244,박스(WRC)/1.8L/(사과식초 478*237.5*298),ROH2,PABX0020
624271,라벨/1.8L/수입산(사과식초),ROH2,PLLB0040
624275,라벨/900ML/(현미식초),ROH2,PLLB0040
624279,라벨/500ML/(사과식초 2배),ROH2,PLLB0040
624312,기타/(발아현미용),ROH2,PASA9990
500461,잔탄검/분/실온/FR,ROH1,PABB0010
623967,박스(WRC)/900ML/(현미식초),ROH2,PABX0020
624973,사출캡/530g/다담청국장찌개,ROH2,PLCL0010
624386,파우치(수동)/140g/쇠고기우렁비빔용된장10,ROH2,PLMF0040
624455,스티커(상면)/840G/다담된장찌개전용,ROH2,PLLB0030
504515,A)닭고기(육계닭강정)/고상/냉동/KR,ROH1,LLCKSH20
625076,박스(A-1형)/14KG/재래식콩된장,ROH2,PABX0010
625106,지함/760G/옥수수식빵믹스 (380G*2EA),ROH2,PAFD0010
618744,박스(A-1형)/500g/감자수제비가루,ROH2,PABX0010
510018,절임배추(매입)/고상/실온/KR,ROH1,AARC0030
504852,A)당근/다이스10mm/냉동/중국,ROH1,AARV0040
500470,A)죽순채/고상(캔)/실온/CN,ROH1,AALV0210
629126,블로우용기(PE)/300G/새콤초,ROH2,PLCO0030
612203,사출캡/1.5L/대두유,ROH2,PLCL0010
625115,박스(A-1형)/1kg/유기농설탕,ROH2,PABX0010
623043,이지오픈지대/20KG/강력덧가루용,ROH2,PASA0030
623038,파우치(수동)/250G/산들애(해물),ROH2,PLMF0040
623691,박스(A-1형)/조리육가공 표준 B형,ROH2,PABX0010
623693,박스(A-1형)/조리육가공 표준 D형,ROH2,PABX0010
623695,박스(A-1형)/조리육가공 표준 F형,ROH2,PABX0010
623692,박스(A-1형)/조리육가공 표준 C형,ROH2,PABX0010
622477,지함/760G/식빵믹스(380G*2EA),ROH2,PAFD0010
625114,파우치(수동)/1kg/유기농설탕,ROH2,PLMF0040
623759,BOTTOM/70G/햄스빌아침에베이컨,ROH2,PLMF0010
624825,박스(A-1형)/530g/다담청국장찌개,ROH2,PABX0010
624227,사출용기/1.8L/(식초),ROH2,PLCO0040
624234,라벨/900ML/(사과식초 2배),ROH2,PLLB0040
624243,박스(WRC)/1.8L/(양조식초),ROH2,PABX0020
624248,박스(WRC)/1.8L/(사과식초 2배),ROH2,PABX0020
624249,박스(WRC)/500ML/(사과식초 2배),ROH2,PABX0020
624253,기타/(분쇄용 무지),ROH2,PASA9990
624269,라벨/1.8L/(화이트식초),ROH2,PLLB0040
624273,라벨/900ML/(사과식초),ROH2,PLLB0040
624277,라벨/900ML/(레몬식초 239*85),ROH2,PLLB0040
624278,라벨/1.8L/(사과식초 2배),ROH2,PLLB0040
625096,A)이지오픈지대/20kg/박력1등-샤브레,ROH2,PASA0030
623844,박스(A-1형)/0/조리육가공 표준 C-C형,ROH2,PABX0010
623852,TOP/500G/크레잇맛있는베이컨,ROH2,PLMF0020
624393,A)박스(A-1형)/140G*16/바지락순두부(310*2,ROH2,PABX0010
624396,A)박스(A-1)/140G*16/쇠고기우렁된장(310*2,ROH2,PABX0010
624441,사출블로우용기(PET)/530G/다담(된장찌개),ROH2,PLCO0040
623023,파우치(수동)/96G/다시다산들애(해물),ROH2,PLMF0040
627993,선물박스/세트/카놀라유2호,ROH2,PABX0010
627994,선물박스/세트/카놀라유3호,ROH2,PABX0010
632593,사출캡/공통/향시럽,ROH2,PLCL0010
632594,유리병/750ML/향시럽공통,ROH2,GLBO0010
632595,네크밴드/./메티에 공통,ROH2,PLSF0030
624450,사출용기(PET)/840G/된장찌개(다담),ROH2,PLCO0040
506905,풋고추/고상/냉장/KR,ROH1,AACV0050
624891,시트/덮개 PE 파렛트,ROH2,PLEF0040
623966,박스(WRC)/900ML/(사과식초 394*234*280),ROH2,PABX0020
623969,박스(WRC)/900ML/(사과식초 2배),ROH2,PABX0020
624230,사출용기/500ML/(식초),ROH2,PLCO0040
624245,박스(WRC)/500ML/(사과식초 393*259*238),ROH2,PABX0020
624247,박스(A-1형)/500ML/(레몬식초 393*259*238),ROH2,PABX0010
624272,라벨/500ML/(사과식초),ROH2,PLLB0040
624276,라벨/500ML/(레몬식초96*67),ROH2,PLLB0040
624287,파우치(수동)/140g/(냉이된장10*178),ROH2,PLMF0040
624298,박스(A-1형)/530G/된장찌개전용,ROH2,PABX0010
624302,스티커/530g/(된장찌개전용 ),ROH2,PLLB0030
624356,수축필름/530g/(찌개전용 530 번들필림),ROH2,PLSF0020
624372,파우치(수동)/140g/(부대찌개10*178),ROH2,PLMF0040
624392,A)박스(A-1형)/140G*16/냉이된장,ROH2,PABX0010
624451,박스(A-1형)/840G/다담된장찌개전용,ROH2,PABX0010
628638,잡관(원형외)/1.81KG/스팸,ROH2,MECA0030
625456,기타/테프론테이프-2인치*10M,ROH2,OTOT9990
607488,기타/테프론테이프-1인치*10M,ROH2,OTOT9990
630224,라미네이팅튜브/60G/우리쌀골드(여행용),ROH2,PLOT0050
630230,박스(A-1형)/60G/우리쌀골드(여행용),ROH2,PABX0010
630246,박스(A-1형)/500G/우리쌀골드,ROH2,PABX0010
621383,A)네크밴드/1.8L/튀김전용유 1.8ℓ(공용),ROH2,PLSF0030
507207,A)조제해수염화마그네슘/액상/실온/KR,ROH1,FAIM0090
503253,베이컨후레바/분/실온/KR,ROH1,FAFO0010
505634,청양고추엑기스C BR30/분/실온/KR,ROH1,APCP0020
501697,비타민C/분/실온/CN,ROH1,FANE0010
623001,파우치(수동)/760G/식빵믹스(380G*2EA),ROH2,PLMF0040
606570,기타/폴리클립/s744,ROH2,OTOT0110
504263,Hiteinf425/분/실온/KR,ROH1,CDCS0010
504441,A)식품성조직단백질(T.V.P)/분/실온/KR.CN,ROH1,APBN0010
625899,사출블로우용기(PET)/700g/올리고당(리뉴얼,ROH2,PLCO0040
507350,혼합양념분말/분말/실온/CN,ROH1,CDCS0010
506674,돼지고기(지방)/고상/냉장.냉동/KR,ROH1,LLPK0040
506676,A)돼지고기(잡육)/고상/냉장.냉동/KR,ROH1,LLPK9990
622077,박스(A-1형)/240G/감자수제비,ROH2,PABX0010
625588,이지오픈지대/20kg/어묵전용분,ROH2,PASA0030
